student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills
5905,Female,24,BSc,IT,7.05,1,1,3,7
5906,Male,24,BTech,Electrical,8.53,3,3,3,6
5907,Male,22,BE,Electrical,7.7,3,2,0,5
5908,Female,23,BSc,Mechanical,9.45,1,3,1,9
5909,Male,20,BE,IT,5.89,1,3,2,4
5910,Male,21,BE,Electrical,8.46,3,2,0,7
5911,Male,24,BCA,Electrical,8.39,1,2,0,7
5912,Female,22,BE,DS,9.59,3,0,2,3
5913,Male,23,BSc,IT,7.1,1,3,1,8
5914,Male,23,BTech,Mechanical,6.81,2,2,4,9
5915,Female,20,BE,Mechanical,6.24,2,1,3,5
5916,Male,24,BSc,DS,6.64,0,0,5,1
5917,Male,20,BCA,CS,7.66,3,1,1,1
5918,Female,21,BE,CS,9.1,2,1,4,5
5919,Male,21,BTech,Electrical,6.72,3,2,4,2
5920,Male,21,BE,AI,6.18,2,0,2,2
5921,Male,23,BSc,DS,6.67,0,0,4,6
5922,Male,24,BE,AI,5.93,3,2,3,5
5923,Male,20,BE,Electrical,9.48,2,3,0,2
5924,Female,20,BCA,DS,9.25,3,0,1,5
5925,Female,21,BE,Mechanical,6.83,0,1,5,4
5926,Female,24,BTech,DS,6.56,0,3,3,6
5927,Female,24,BE,IT,9.39,2,0,4,1
5928,Male,22,BCA,AI,5.51,1,1,0,3
5929,Male,24,BSc,DS,8.08,0,0,0,5
5930,Male,24,BE,AI,9.44,1,0,4,8
5931,Male,20,BE,Electrical,7.69,0,2,3,2
5932,Male,24,BCA,DS,5.51,2,2,5,8
5933,Female,24,BCA,CS,6.44,1,3,4,8
5934,Female,20,BCA,AI,9.47,3,0,1,6
5935,Male,24,BE,Mechanical,5.57,0,3,0,5
5936,Male,20,BTech,Mechanical,7.2,2,1,2,7
5937,Male,22,BCA,DS,8.9,3,2,0,6
5938,Female,23,BSc,Mechanical,9.1,1,2,4,9
5939,Male,20,BE,Mechanical,7.55,2,3,5,2
5940,Male,20,BSc,AI,6.5,3,3,4,6
5941,Male,24,BSc,DS,8.08,2,2,2,7
5942,Female,20,BTech,AI,6.63,1,3,2,1
5943,Male,21,BSc,DS,6.6,3,0,0,9
5944,Female,21,BCA,Mechanical,8.97,0,1,4,8
5945,Female,22,BCA,DS,6.16,0,3,0,5
5946,Female,20,BE,Electrical,5.52,2,1,3,5
5947,Female,24,BTech,DS,6.95,0,0,4,9
5948,Female,24,BTech,IT,7.61,1,1,5,2
5949,Female,23,BSc,DS,8.53,1,2,0,6
5950,Male,22,BTech,IT,8.86,3,1,5,4
5951,Male,24,BSc,AI,8.35,3,3,4,4
5952,Male,23,BSc,IT,8.19,3,3,4,8
5953,Female,24,BTech,AI,8.36,2,2,1,3
5954,Male,23,BE,DS,6.67,2,2,0,8
5955,Female,21,BSc,AI,7.14,1,0,4,10
5956,Female,21,BCA,Mechanical,8.15,1,2,2,5
5957,Female,24,BCA,Electrical,5.78,2,1,2,2
5958,Male,22,BTech,DS,6.77,3,1,1,5
5959,Female,20,BTech,IT,7.25,2,1,4,4
5960,Female,22,BSc,Electrical,7.79,3,1,0,9
5961,Male,22,BSc,CS,7.59,1,1,5,6
5962,Male,20,BCA,Electrical,8.59,3,2,0,3
5963,Female,21,BSc,DS,7.54,2,0,5,2
5964,Female,21,BCA,Electrical,9.39,0,0,5,7
5965,Male,20,BSc,Electrical,7.14,1,3,5,1
5966,Male,23,BE,Mechanical,7.76,1,1,2,5
5967,Male,22,BE,AI,5.51,2,2,3,5
5968,Female,24,BCA,Electrical,6.84,2,3,4,4
5969,Male,21,BE,IT,9.23,1,0,1,3
5970,Male,24,BE,IT,6.93,2,1,1,9
5971,Male,20,BTech,Mechanical,6.59,3,2,5,4
5972,Female,24,BSc,Electrical,7.84,3,0,4,9
5973,Male,24,BTech,Electrical,5.84,3,2,4,7
5974,Male,22,BCA,Mechanical,7.79,0,1,5,9
5975,Male,20,BTech,DS,6.81,2,2,1,2
5976,Male,24,BCA,CS,7.15,3,0,1,2
5977,Male,21,BE,CS,8.9,1,0,0,8
5978,Female,20,BTech,AI,8.35,3,3,1,9
5979,Female,21,BE,IT,7.42,3,2,5,2
5980,Female,23,BSc,DS,7.98,2,3,2,6
5981,Male,24,BE,IT,8.8,1,0,1,6
5982,Female,20,BSc,DS,8.71,0,3,1,7
5983,Female,21,BE,Mechanical,6.3,1,3,2,5
5984,Female,24,BTech,AI,6.79,3,2,2,3
5985,Male,22,BTech,Mechanical,7.0,0,2,4,10
5986,Male,21,BE,IT,6.31,0,3,5,3
5987,Female,21,BCA,AI,5.55,0,1,5,6
5988,Female,23,BCA,Electrical,6.25,0,1,1,1
5989,Male,22,BSc,DS,8.98,0,2,2,8
5990,Male,23,BSc,DS,7.85,2,0,0,7
5991,Female,22,BE,AI,6.97,3,1,3,7
5992,Male,21,BTech,Mechanical,8.12,0,0,2,6
5993,Female,23,BSc,AI,8.68,3,2,3,3
5994,Male,24,BE,Mechanical,7.02,2,0,1,9
5995,Female,22,BSc,AI,7.5,2,3,0,10
5996,Female,21,BTech,Mechanical,5.78,2,0,5,6
5997,Male,20,BSc,CS,8.07,1,2,0,6
5998,Female,22,BE,AI,7.03,1,1,5,6
5999,Female,22,BSc,Mechanical,7.36,0,3,4,6
6000,Female,24,BCA,Electrical,7.32,2,1,5,6
6001,Male,22,BSc,IT,8.22,1,0,5,4
6002,Male,22,BTech,IT,7.96,2,2,4,2
6003,Male,24,BTech,AI,7.32,1,2,1,1
6004,Female,24,BTech,AI,5.57,2,1,2,8
6005,Male,23,BTech,DS,8.17,1,3,0,5
6006,Female,21,BE,Mechanical,9.28,3,2,1,3
6007,Female,21,BSc,AI,8.81,0,2,1,9
6008,Male,23,BSc,IT,9.72,0,0,5,3
6009,Male,21,BSc,IT,6.1,3,3,2,5
6010,Female,22,BSc,IT,6.46,0,3,0,2
6011,Female,23,BE,Mechanical,7.82,2,0,5,6
6012,Male,23,BTech,CS,6.51,0,1,5,9
6013,Male,21,BSc,AI,5.65,0,1,0,1
6014,Male,20,BSc,CS,7.23,1,0,0,3
6015,Female,21,BTech,Mechanical,6.74,1,2,4,10
6016,Female,20,BCA,Electrical,6.63,3,2,0,1
6017,Female,23,BCA,AI,9.6,1,0,3,5
6018,Female,20,BTech,DS,6.53,3,0,5,5
6019,Female,22,BSc,AI,6.06,0,0,2,4
6020,Male,24,BTech,AI,6.04,1,0,0,5
6021,Male,20,BSc,AI,8.97,1,2,2,8
6022,Female,24,BSc,AI,8.57,0,3,2,8
6023,Female,22,BCA,Electrical,6.06,1,2,3,6
6024,Male,24,BCA,AI,6.44,2,1,0,4
6025,Male,22,BSc,Mechanical,8.71,1,0,2,4
6026,Male,24,BSc,AI,6.68,2,1,5,5
6027,Male,24,BSc,Electrical,9.72,3,2,0,5
6028,Female,21,BCA,Mechanical,7.82,1,1,3,2
6029,Male,20,BSc,AI,6.33,1,2,4,6
6030,Female,24,BTech,AI,9.19,2,2,4,7
6031,Male,23,BE,Mechanical,6.87,0,1,4,3
6032,Male,21,BE,AI,6.74,3,1,4,10
6033,Male,20,BSc,Electrical,6.91,3,3,1,4
6034,Female,21,BTech,IT,8.8,2,0,2,9
6035,Female,20,BSc,AI,6.24,0,3,1,4
6036,Male,22,BTech,DS,7.14,1,3,0,10
6037,Female,24,BCA,Mechanical,5.63,0,2,5,7
6038,Female,23,BCA,Electrical,9.05,0,0,4,2
6039,Male,21,BSc,AI,6.97,2,0,0,5
6040,Male,21,BCA,AI,6.57,0,2,3,6
6041,Female,21,BSc,Mechanical,7.99,0,1,2,2
6042,Female,21,BE,CS,8.53,2,0,3,1
6043,Female,24,BTech,Electrical,9.0,0,0,2,9
6044,Male,20,BTech,Electrical,7.0,0,3,3,7
6045,Male,24,BE,IT,8.99,3,2,3,8
6046,Female,22,BE,IT,7.5,2,3,5,5
6047,Male,24,BE,AI,5.93,2,1,2,5
6048,Male,24,BE,Mechanical,9.14,2,3,0,1
6049,Female,22,BCA,DS,7.85,0,1,3,3
6050,Female,24,BTech,AI,8.09,3,0,2,7
6051,Male,20,BTech,IT,9.53,3,2,2,10
6052,Male,23,BE,AI,7.9,1,3,3,9
6053,Female,22,BSc,Mechanical,5.52,2,3,0,8
6054,Male,21,BSc,Electrical,9.24,3,0,4,5
6055,Male,20,BSc,Electrical,6.72,3,1,5,3
6056,Female,23,BSc,Electrical,7.66,3,0,1,9
6057,Female,20,BCA,Electrical,6.38,2,2,4,4
6058,Male,20,BTech,DS,6.78,0,3,3,9
6059,Male,21,BTech,CS,8.45,1,0,3,3
6060,Male,23,BTech,DS,7.35,1,1,5,7
6061,Female,20,BSc,AI,8.2,0,3,2,1
6062,Male,21,BE,IT,9.04,2,2,5,10
6063,Male,22,BSc,Mechanical,6.97,3,3,0,5
6064,Female,21,BTech,AI,7.94,0,2,5,9
6065,Female,24,BSc,CS,8.84,1,2,5,9
6066,Male,21,BE,Mechanical,8.58,2,2,0,6
6067,Female,21,BE,Mechanical,7.82,3,3,3,6
6068,Female,21,BSc,Mechanical,7.15,1,2,0,3
6069,Male,20,BTech,AI,7.25,1,3,1,9
6070,Female,23,BCA,CS,7.36,1,0,5,1
6071,Female,21,BTech,AI,7.0,3,2,0,7
6072,Male,21,BCA,Mechanical,8.51,1,1,0,3
6073,Female,24,BTech,Mechanical,6.04,2,3,5,2
6074,Male,24,BSc,IT,9.66,2,2,2,5
6075,Male,22,BCA,DS,8.85,3,1,3,5
6076,Female,22,BTech,AI,6.78,2,3,0,2
6077,Female,24,BSc,CS,5.68,0,1,3,8
6078,Female,23,BTech,Mechanical,8.56,2,1,0,2
6079,Male,22,BE,AI,8.66,1,1,0,8
6080,Female,23,BE,DS,9.64,1,1,0,6
6081,Male,24,BTech,AI,6.59,2,0,2,10
6082,Female,22,BSc,DS,5.86,2,1,0,4
6083,Female,21,BTech,AI,9.44,3,1,4,3
6084,Female,24,BSc,IT,6.61,3,1,1,9
6085,Male,22,BCA,AI,8.6,0,0,5,6
6086,Female,23,BE,Electrical,5.76,2,3,5,5
6087,Female,23,BCA,IT,8.77,0,2,0,10
6088,Male,22,BSc,DS,6.05,2,1,5,3
6089,Male,23,BTech,Mechanical,8.49,0,0,4,3
6090,Female,22,BE,Mechanical,7.79,2,0,3,6
6091,Female,22,BSc,AI,9.61,2,0,2,10
6092,Female,23,BSc,CS,5.66,2,2,3,4
6093,Male,20,BE,AI,6.76,0,0,2,4
6094,Male,21,BTech,IT,5.8,1,1,3,8
6095,Male,24,BE,IT,9.28,3,1,3,2
6096,Male,21,BTech,DS,8.05,3,1,1,6
6097,Female,24,BTech,AI,7.8,0,2,1,9
6098,Male,24,BSc,DS,6.07,2,0,1,3
6099,Male,21,BTech,CS,7.6,1,1,3,5
6100,Male,22,BTech,Mechanical,7.21,0,1,5,7
6101,Female,23,BE,Mechanical,6.86,0,3,2,1
6102,Female,20,BE,AI,8.82,3,3,1,8
6103,Male,20,BTech,DS,5.76,3,3,2,6
6104,Male,20,BSc,DS,8.28,1,1,2,4
6105,Female,21,BE,CS,9.04,2,2,0,6
6106,Female,21,BCA,DS,9.4,1,1,4,2
6107,Female,22,BSc,Electrical,8.71,3,0,3,4
6108,Female,20,BE,Electrical,6.71,2,3,4,8
6109,Female,22,BE,IT,8.08,1,0,3,4
6110,Female,20,BCA,Electrical,6.11,0,3,2,5
6111,Female,21,BTech,Electrical,6.0,0,2,4,2
6112,Female,23,BE,IT,8.25,0,2,0,3
6113,Male,23,BCA,Electrical,9.16,2,2,4,3
6114,Male,23,BCA,Electrical,5.79,2,0,5,2
6115,Male,23,BE,IT,5.96,3,2,4,8
6116,Male,24,BSc,AI,7.93,1,2,0,3
6117,Male,20,BE,IT,6.44,2,3,0,1
6118,Male,23,BCA,IT,8.13,2,0,1,2
6119,Female,24,BE,Electrical,6.42,1,1,5,8
6120,Female,24,BSc,Mechanical,6.0,3,2,3,1
6121,Male,24,BTech,Electrical,7.85,2,1,2,1
6122,Male,22,BTech,AI,9.21,1,1,4,1
6123,Female,22,BE,IT,8.45,2,1,4,10
6124,Female,24,BE,CS,9.02,2,1,2,8
6125,Female,23,BCA,IT,6.65,3,2,0,6
6126,Male,20,BSc,AI,9.31,0,2,0,7
6127,Female,21,BCA,DS,7.12,2,2,4,4
6128,Male,22,BCA,Electrical,9.17,3,0,4,8
6129,Male,23,BTech,Mechanical,7.53,1,0,2,2
6130,Female,23,BCA,Mechanical,6.65,1,1,2,9
6131,Female,21,BCA,Electrical,6.62,0,3,5,4
6132,Male,21,BTech,Electrical,7.94,1,0,3,1
6133,Female,23,BTech,AI,5.84,0,1,0,2
6134,Female,21,BSc,IT,9.5,2,1,1,8
6135,Male,23,BSc,CS,6.67,0,2,5,9
6136,Female,21,BSc,IT,6.94,2,2,1,5
6137,Male,21,BE,IT,6.5,1,0,5,4
6138,Male,23,BTech,CS,5.51,0,2,2,10
6139,Female,24,BE,Mechanical,8.48,3,0,3,7
6140,Male,23,BE,IT,8.04,1,2,4,2
6141,Male,20,BSc,DS,8.98,1,3,2,7
6142,Female,21,BTech,DS,5.68,1,2,2,9
6143,Female,22,BE,AI,9.49,1,0,5,2
6144,Female,21,BCA,AI,6.92,1,1,2,8
6145,Male,20,BCA,CS,9.43,3,0,1,6
6146,Male,22,BTech,CS,5.96,3,2,2,6
6147,Female,22,BE,AI,8.7,3,1,3,4
6148,Male,23,BSc,Electrical,7.99,0,2,1,9
6149,Female,24,BE,IT,7.04,1,2,3,8
6150,Female,23,BCA,Electrical,5.84,0,2,5,7
6151,Male,22,BCA,Mechanical,8.1,0,1,1,5
6152,Female,22,BSc,DS,5.61,0,2,5,5
6153,Male,24,BTech,CS,7.66,1,3,3,2
6154,Male,21,BE,AI,8.1,1,0,0,5
6155,Female,24,BCA,DS,8.65,0,3,0,3
6156,Male,23,BE,Electrical,9.76,1,3,1,7
6157,Female,21,BSc,CS,6.62,0,0,0,9
6158,Male,23,BSc,CS,6.89,1,0,4,10
6159,Male,24,BTech,IT,6.97,1,1,5,6
6160,Male,21,BSc,CS,8.65,0,3,3,10
6161,Female,24,BTech,Mechanical,9.51,3,3,1,7
6162,Male,20,BE,CS,9.69,1,0,5,7
6163,Female,22,BCA,Mechanical,9.57,0,2,0,7
6164,Male,21,BCA,Electrical,9.28,0,3,1,4
6165,Male,22,BTech,IT,9.76,1,1,4,6
6166,Female,20,BCA,Mechanical,7.12,1,2,1,7
6167,Female,21,BTech,Electrical,9.58,0,3,1,10
6168,Female,22,BTech,DS,8.77,0,2,5,4
6169,Female,22,BE,CS,6.22,0,3,2,9
6170,Female,21,BE,AI,5.7,2,2,2,9
6171,Male,22,BSc,AI,6.42,1,3,2,4
6172,Male,22,BTech,Mechanical,8.85,2,0,2,8
6173,Female,21,BE,IT,8.22,0,0,3,8
6174,Male,22,BTech,Mechanical,6.46,2,1,4,2
6175,Male,22,BTech,Electrical,8.69,3,3,1,6
6176,Male,23,BTech,Electrical,6.11,0,1,5,9
6177,Female,23,BE,Mechanical,9.03,3,0,4,8
6178,Male,20,BTech,Mechanical,8.91,2,3,1,1
6179,Male,23,BTech,DS,9.68,3,0,5,5
6180,Male,23,BSc,Electrical,6.15,2,2,2,5
6181,Female,20,BTech,DS,9.4,1,0,3,9
6182,Male,22,BSc,Mechanical,6.97,1,2,1,2
6183,Male,22,BTech,IT,7.29,2,0,1,5
6184,Female,23,BSc,CS,7.51,0,2,0,1
6185,Female,20,BE,Electrical,8.2,1,0,3,8
6186,Male,22,BE,AI,9.78,2,0,3,8
6187,Male,24,BCA,DS,8.08,0,3,3,2
6188,Female,21,BTech,Electrical,9.48,1,3,4,10
6189,Female,21,BCA,CS,6.6,2,3,2,1
6190,Female,21,BCA,DS,7.21,0,1,0,3
6191,Female,23,BSc,Electrical,7.67,0,1,4,9
6192,Female,21,BE,DS,6.89,2,2,5,7
6193,Female,21,BTech,DS,9.7,3,1,2,7
6194,Female,24,BTech,Mechanical,8.62,3,1,1,10
6195,Male,22,BSc,Mechanical,7.56,3,0,0,4
6196,Female,24,BCA,DS,8.73,3,2,4,5
6197,Female,23,BSc,DS,7.51,0,1,0,7
6198,Male,21,BCA,AI,5.57,3,3,2,2
6199,Female,22,BTech,CS,7.84,2,3,5,3
6200,Female,21,BSc,CS,8.19,0,1,5,3
6201,Male,21,BCA,IT,9.72,3,0,4,7
6202,Female,23,BSc,IT,5.68,2,3,5,7
6203,Male,21,BE,IT,7.7,1,3,4,6
6204,Male,20,BSc,Mechanical,5.92,0,0,0,1
6205,Male,22,BTech,Mechanical,6.14,2,3,1,10
6206,Male,22,BSc,AI,8.12,3,0,1,8
6207,Female,20,BTech,Mechanical,6.5,2,2,1,10
6208,Male,23,BTech,IT,8.72,0,0,2,10
6209,Male,21,BSc,Electrical,7.71,1,2,0,4
6210,Female,21,BSc,DS,6.44,3,0,5,8
6211,Male,22,BSc,IT,7.62,2,1,2,7
6212,Male,23,BE,AI,5.5,1,3,2,1
6213,Male,23,BE,DS,9.21,0,2,5,7
6214,Male,23,BCA,Mechanical,5.55,3,3,1,4
6215,Female,21,BSc,DS,5.53,1,0,1,5
6216,Male,23,BCA,Electrical,8.13,0,0,1,6
6217,Female,20,BCA,AI,9.69,3,3,5,5
6218,Female,24,BTech,Mechanical,9.18,2,1,0,2
6219,Male,23,BCA,CS,6.58,1,1,0,8
6220,Male,24,BSc,IT,6.35,0,3,5,8
6221,Male,21,BE,Electrical,8.19,2,1,1,5
6222,Male,23,BCA,Electrical,9.04,3,0,2,5
6223,Female,22,BCA,IT,7.06,1,3,0,7
6224,Female,21,BE,AI,7.36,0,3,4,2
6225,Female,20,BCA,AI,6.0,1,3,2,5
6226,Male,20,BSc,Electrical,6.16,2,3,5,1
6227,Female,24,BCA,IT,7.94,2,1,2,4
6228,Male,24,BTech,DS,5.94,0,1,3,8
6229,Male,22,BCA,CS,6.37,1,2,0,1
6230,Male,22,BTech,CS,6.51,1,2,4,10
6231,Male,20,BE,AI,7.41,2,2,0,1
6232,Male,23,BE,AI,5.7,1,0,2,4
6233,Female,20,BCA,DS,7.65,1,2,5,10
6234,Female,20,BCA,AI,9.49,1,3,0,5
6235,Male,22,BE,CS,5.61,0,0,2,9
6236,Female,24,BTech,IT,8.21,2,1,4,5
6237,Male,22,BE,Electrical,9.09,3,0,2,1
6238,Male,22,BE,CS,6.84,0,0,5,3
6239,Male,22,BTech,DS,6.07,2,3,1,4
6240,Female,20,BE,IT,5.69,0,1,5,7
6241,Male,23,BCA,IT,8.27,3,2,2,2
6242,Male,20,BCA,Electrical,7.87,0,2,1,4
6243,Female,21,BE,CS,6.49,0,2,4,8
6244,Female,22,BCA,IT,9.08,3,1,4,5
6245,Female,22,BSc,IT,8.66,1,0,2,6
6246,Male,21,BE,AI,6.69,2,3,1,3
6247,Male,22,BSc,IT,8.74,3,1,2,4
6248,Female,22,BE,DS,6.55,0,3,4,9
6249,Male,22,BE,IT,8.4,1,1,1,2
6250,Female,21,BSc,AI,6.01,0,1,3,3
6251,Female,20,BE,Mechanical,8.48,1,1,3,2
6252,Male,22,BCA,Mechanical,6.53,0,0,4,2
6253,Male,23,BSc,DS,7.96,2,3,5,9
6254,Female,21,BE,Electrical,6.24,2,2,1,8
6255,Female,24,BCA,Electrical,8.62,0,3,2,7
6256,Female,21,BSc,DS,5.76,3,2,5,9
6257,Female,20,BSc,IT,6.21,0,3,5,8
6258,Male,21,BCA,IT,6.29,0,1,4,9
6259,Female,24,BE,Mechanical,5.68,3,0,4,2
6260,Female,23,BE,Mechanical,8.7,3,1,0,7
6261,Female,24,BSc,CS,9.72,0,0,5,9
6262,Male,21,BTech,Mechanical,8.85,1,1,5,9
6263,Male,24,BE,Mechanical,9.2,2,2,2,8
6264,Female,21,BE,DS,5.53,1,2,2,1
6265,Male,23,BCA,CS,6.01,3,1,3,3
6266,Male,23,BTech,Electrical,7.9,2,3,0,8
6267,Male,20,BTech,CS,9.7,0,2,5,3
6268,Female,23,BSc,IT,8.34,2,1,2,4
6269,Female,22,BCA,IT,7.11,0,0,5,10
6270,Male,24,BCA,CS,6.13,0,0,2,2
6271,Female,24,BE,CS,6.16,3,0,3,3
6272,Female,21,BSc,IT,7.06,1,0,0,5
6273,Male,23,BE,DS,8.57,3,3,0,6
6274,Male,20,BTech,DS,5.64,3,3,1,6
6275,Female,20,BCA,DS,9.16,2,3,5,7
6276,Male,20,BSc,DS,9.55,1,1,4,10
6277,Female,22,BE,IT,9.32,1,2,1,8
6278,Female,23,BE,AI,9.43,1,0,0,6
6279,Male,20,BTech,Mechanical,5.57,1,2,5,10
6280,Female,22,BCA,Mechanical,9.7,2,1,3,6
6281,Female,24,BTech,Mechanical,7.08,2,2,1,2
6282,Male,21,BE,Mechanical,9.24,3,2,3,3
6283,Male,23,BCA,IT,6.3,3,2,0,6
6284,Male,23,BCA,AI,7.42,1,3,5,6
6285,Female,24,BTech,IT,5.69,3,1,3,6
6286,Male,23,BCA,AI,5.67,2,1,1,4
6287,Male,23,BTech,IT,9.56,3,1,0,2
6288,Male,23,BCA,CS,8.99,0,2,0,8
6289,Male,23,BCA,AI,7.78,3,3,1,2
6290,Female,22,BSc,Mechanical,7.76,2,0,5,3
6291,Female,22,BCA,AI,8.72,1,3,4,1
6292,Male,21,BE,Electrical,6.97,0,0,1,9
6293,Female,23,BSc,DS,8.78,0,2,1,3
6294,Male,24,BTech,AI,7.59,0,3,5,2
6295,Male,20,BE,Electrical,8.24,3,3,2,6
6296,Female,21,BTech,DS,9.65,3,0,0,8
6297,Female,20,BTech,Electrical,7.53,0,0,2,4
6298,Male,20,BE,DS,7.3,0,2,2,1
6299,Male,23,BTech,CS,9.39,1,3,2,7
6300,Female,24,BSc,AI,9.38,1,3,3,3
6301,Male,20,BE,Electrical,9.77,0,3,1,5
6302,Female,20,BTech,CS,7.87,1,1,2,2
6303,Male,21,BTech,Mechanical,6.98,2,0,3,8
6304,Male,24,BCA,AI,6.53,3,3,3,3
6305,Female,24,BCA,IT,5.65,1,1,0,9
6306,Female,20,BTech,IT,8.62,2,3,1,1
6307,Female,24,BE,IT,6.5,3,0,5,6
6308,Female,21,BSc,Electrical,8.11,1,3,4,3
6309,Female,21,BTech,Electrical,9.44,3,3,1,4
6310,Female,21,BTech,DS,9.59,2,2,3,4
6311,Female,23,BTech,IT,5.52,2,2,1,8
6312,Male,20,BCA,Mechanical,6.86,3,3,0,9
6313,Male,24,BE,Electrical,9.1,0,1,1,5
6314,Male,21,BTech,AI,7.81,1,1,3,10
6315,Female,20,BCA,Electrical,8.97,0,1,3,10
6316,Female,20,BTech,AI,9.17,2,3,2,3
6317,Female,23,BTech,Electrical,7.4,3,1,3,9
6318,Male,24,BE,DS,7.04,1,2,0,1
6319,Female,24,BCA,DS,7.46,1,3,3,1
6320,Female,21,BSc,DS,8.31,0,2,1,3
6321,Male,21,BE,Mechanical,7.08,1,2,5,2
6322,Female,20,BSc,Electrical,8.83,1,1,5,8
6323,Male,24,BCA,AI,9.39,1,2,5,5
6324,Male,24,BCA,Electrical,6.71,2,2,4,10
6325,Female,21,BSc,CS,9.65,0,0,3,1
6326,Female,22,BCA,DS,8.18,2,0,5,3
6327,Female,20,BE,IT,9.28,3,0,0,3
6328,Male,24,BTech,CS,5.95,3,1,0,2
6329,Male,23,BSc,CS,6.58,0,1,5,9
6330,Male,23,BTech,DS,6.88,3,2,0,1
6331,Female,22,BSc,IT,6.8,2,2,5,10
6332,Female,21,BTech,DS,6.24,2,1,0,5
6333,Female,21,BTech,DS,9.23,2,3,1,9
6334,Female,21,BE,IT,7.3,2,3,2,3
6335,Male,23,BTech,CS,9.64,0,3,4,10
6336,Male,21,BSc,CS,8.01,1,0,5,3
6337,Male,23,BTech,Electrical,6.1,3,2,2,7
6338,Male,22,BCA,IT,7.85,0,3,2,1
6339,Female,20,BTech,CS,9.77,1,0,2,9
6340,Female,24,BTech,Mechanical,7.93,0,2,1,7
6341,Female,22,BCA,DS,5.51,3,3,4,8
6342,Male,23,BCA,Mechanical,9.51,0,3,3,2
6343,Male,22,BSc,Mechanical,6.51,3,0,3,3
6344,Female,24,BCA,Electrical,8.46,0,3,5,9
6345,Female,20,BCA,Electrical,7.71,0,2,4,4
6346,Male,24,BSc,Electrical,6.9,2,3,4,5
6347,Female,23,BSc,Mechanical,6.72,0,0,0,9
6348,Male,24,BTech,AI,9.49,0,3,2,10
6349,Male,22,BE,AI,9.42,1,0,0,8
6350,Male,21,BSc,Mechanical,7.71,2,1,1,5
6351,Female,22,BCA,DS,6.61,3,3,1,2
6352,Female,23,BTech,Mechanical,5.94,2,2,4,3
6353,Male,20,BCA,Mechanical,6.17,0,3,1,3
6354,Female,24,BSc,Electrical,7.75,3,0,4,7
6355,Male,20,BE,Electrical,6.82,0,1,3,6
6356,Male,23,BTech,Electrical,5.68,2,2,2,7
6357,Male,24,BSc,AI,7.46,2,3,1,8
6358,Male,22,BSc,Mechanical,8.71,0,1,0,5
6359,Female,22,BCA,DS,9.33,0,0,1,6
6360,Male,23,BE,DS,8.02,0,2,5,1
6361,Male,24,BSc,Electrical,8.61,1,0,2,4
6362,Female,22,BCA,Electrical,7.07,2,3,1,6
6363,Male,23,BTech,Mechanical,7.63,1,0,4,4
6364,Male,23,BCA,DS,8.64,2,1,1,1
6365,Female,20,BTech,Mechanical,8.63,2,0,3,3
6366,Female,22,BCA,AI,7.33,3,2,3,3
6367,Female,24,BE,Mechanical,7.84,3,1,1,3
6368,Male,22,BCA,Electrical,9.47,2,3,0,4
6369,Female,22,BE,CS,8.22,3,0,1,9
6370,Female,22,BE,AI,8.26,2,0,4,9
6371,Male,23,BTech,DS,8.87,2,3,4,8
6372,Male,21,BCA,DS,6.0,0,3,4,3
6373,Male,21,BCA,Electrical,7.75,3,0,0,2
6374,Male,20,BCA,Electrical,9.63,1,3,3,3
6375,Male,22,BE,AI,7.06,1,1,4,5
6376,Female,21,BSc,Electrical,6.77,3,2,4,7
6377,Female,20,BCA,CS,8.09,2,1,1,2
6378,Female,23,BCA,AI,6.45,1,0,3,6
6379,Male,22,BSc,Electrical,7.89,3,1,4,2
6380,Male,24,BTech,IT,6.17,1,0,4,1
6381,Male,23,BCA,CS,7.99,0,1,1,3
6382,Female,20,BSc,AI,8.09,2,0,1,4
6383,Female,23,BCA,IT,7.3,0,3,2,2
6384,Male,24,BE,Mechanical,7.15,1,1,1,3
6385,Female,23,BSc,CS,6.56,2,0,1,6
6386,Male,20,BE,Mechanical,6.92,2,3,2,9
6387,Female,24,BSc,IT,7.64,2,0,4,2
6388,Female,24,BTech,DS,6.56,3,1,5,7
6389,Female,23,BE,DS,8.87,3,1,1,1
6390,Male,24,BCA,Electrical,8.55,2,0,0,4
6391,Female,23,BSc,DS,6.66,2,3,2,2
6392,Female,22,BCA,Mechanical,5.92,2,2,5,4
6393,Male,24,BTech,CS,5.5,0,0,5,2
6394,Female,23,BSc,Mechanical,8.07,0,0,2,3
6395,Male,22,BTech,Mechanical,6.41,1,2,5,8
6396,Male,24,BSc,DS,5.55,2,0,4,4
6397,Male,22,BE,Mechanical,7.04,2,1,5,6
6398,Male,24,BCA,IT,9.64,0,1,5,9
6399,Male,20,BE,AI,8.47,1,3,1,8
6400,Female,20,BE,AI,9.19,1,2,0,2
6401,Male,23,BE,AI,6.12,2,0,4,2
6402,Male,21,BE,Electrical,5.82,3,1,1,3
6403,Male,20,BSc,DS,5.55,1,0,4,2
6404,Male,21,BCA,DS,9.61,1,2,5,3
6405,Female,22,BSc,AI,6.79,2,1,2,2
6406,Male,22,BSc,CS,7.48,2,2,2,6
6407,Female,21,BSc,Electrical,7.2,2,0,1,9
6408,Male,23,BE,AI,8.64,0,3,4,8
